date,code,open,high,low,close,volume,amount,adjustflag
2019-03-18,sz.000001,12.1895473700,12.5884072600,11.9852532800,12.5592223900,148645480,1882483633.8900,2
2019-03-19,sz.000001,12.5689506800,12.5884072600,12.2673736900,12.4424829100,95719646,1221118294.2000,2
2019-03-20,sz.000001,12.3354717200,12.5300375200,12.2771019800,12.4035697500,92999638,1185477058.6700,2
2019-03-21,sz.000001,12.4230263300,12.4522112000,12.2381888200,12.3452000100,86014080,1092506482.8400,2
2019-03-22,sz.000001,12.3452000100,12.3938414600,12.1603625000,12.2479171100,71350206,898629416.8300,2
2019-03-25,sz.000001,12.0630796000,12.0630796000,11.7712309000,11.7809591900,117988326,1445560160.2400,2
2019-03-26,sz.000001,11.8976986700,11.9560684100,11.6836762900,11.7712309000,93539327,1136721266.5500,2
2019-03-27,sz.000001,11.9074269600,12.1311776300,11.8490572200,12.0436230200,92282680,1138302657.1300,2
2019-03-28,sz.000001,11.9755249900,11.9755249900,11.7712309000,11.8879703800,73246744,892530627.3300,2
2019-03-29,sz.000001,11.9268835400,12.4716677800,11.8782420900,12.4716677800,166950647,2108295393.9300,2
2019-04-01,sz.000001,12.4813960700,13.1818329500,12.4813960700,12.8218862200,195140119,2588268668.8700,2
2019-04-02,sz.000001,12.9191691200,13.1137349200,12.8705276700,12.9969954400,110038404,1466040987.0900,2
2019-04-03,sz.000001,12.8510710900,13.0845500500,12.7927013500,13.0748217600,79291579,1056166231.5300,2
2019-04-04,sz.000001,13.0650934700,13.6196060000,13.0650934700,13.4834099400,203436500,2796366353.3100,2
2019-04-08,sz.000001,13.5223231000,14.0379224700,13.3472138800,13.5806928400,174317620,2464536241.4700,2
2019-04-09,sz.000001,13.4931382300,13.6001494200,13.3763987500,13.4347684900,78133238,1080549202.2800,2
2019-04-10,sz.000001,13.3763987500,13.5028665200,13.0359086000,13.3569421700,94713506,1289475602.4900,2
2019-04-11,sz.000001,13.3569421700,13.5806928400,13.1234632100,13.1721046600,65535662,897382236.2100,2
2019-04-12,sz.000001,13.1234632100,13.2207461100,12.8510710900,13.0553651800,77432464,1035139673.9500,2
2019-04-15,sz.000001,13.3472138800,13.7071606100,13.2888441400,13.3180290100,153389068,2134708981.6300,2
2019-04-16,sz.000001,13.2985724300,14.1838468200,13.1818329500,14.1838468200,237937518,3379550307.1800,2
2019-04-17,sz.000001,14.0281941800,14.1935751100,13.8433566700,13.9600961500,100410987,1443493493.4100,2
2019-04-18,sz.000001,13.9114547000,13.9795527300,13.7266171900,13.9503678600,50704530,721908800.5900,2
2019-04-19,sz.000001,14.0573790500,14.3978692000,13.9114547000,14.3297711700,124603609,1814875936.7000,2
2019-04-22,sz.000001,14.2033034000,14.4367823600,13.6974323200,13.7655303500,132227390,1899850004.3400,2
2019-04-23,sz.000001,13.7168889000,13.8141718000,13.5904211300,13.6877040300,94068734,1326465625.0800,2
2019-04-24,sz.000001,14.0573790500,14.2033034000,13.7752586400,14.0476507600,194972363,2811131027.0800,2
2019-04-25,sz.000001,13.9892810200,14.2422165600,13.7460737700,13.7460737700,111147637,1597895217.3200,2
2019-04-26,sz.000001,13.6974323200,13.8628132500,13.3277573000,13.4153119100,100942124,1407987365.7900,2
2019-04-29,sz.000001,13.5223231000,13.9406395700,13.4834099400,13.7168889000,103069575,1450714134.0400,2
2019-04-30,sz.000001,13.6098777100,13.6682474500,13.2207461100,13.4736816500,111657027,1542958577.5900,2
2019-05-06,sz.000001,12.7440599000,12.9872671500,12.3646565900,12.5203092300,210866784,2742409411.0700,2
2019-05-07,sz.000001,12.6759618700,12.7343316100,12.3743848800,12.5981355500,107265841,1386247078.7000,2
2019-05-08,sz.000001,12.3743848800,12.5592223900,12.1603625000,12.2576454000,97545081,1236655982.7300,2
2019-05-09,sz.000001,12.1798190800,12.2381888200,11.7225894500,11.8296006400,155715161,1904905488.7100,2
2019-05-10,sz.000001,12.0047098600,12.4035697500,11.7712309000,12.3354717200,119239908,1489975624.9800,2
2019-05-13,sz.000001,11.9949815700,12.1992756600,11.8976986700,11.9657967000,74191779,916213719.4800,2
2019-05-14,sz.000001,11.8685138000,12.4035697500,11.8296006400,12.1506342100,118259819,1477008362.9200,2
2019-05-15,sz.000001,12.2381888200,12.7537881900,12.2284605300,12.5689506800,110398851,1417050112.5900,2
2019-05-16,sz.000001,12.5786789700,12.6370487100,12.4327546200,12.5008526500,63490143,816740932.1200,2
2019-05-17,sz.000001,12.5689506800,12.5786789700,12.0241664400,12.1019927600,96500085,1208569909.7900,2
2019-05-20,sz.000001,12.0144381500,12.1992756600,11.9171552500,12.0436230200,78643518,971222474.1900,2
2019-05-21,sz.000001,12.0630796000,12.3841131700,12.0241664400,12.2187322400,73121051,919191240.9100,2
2019-05-22,sz.000001,12.2284605300,12.2284605300,11.9852532800,12.0630796000,50623072,628437470.0600,2
2019-05-23,sz.000001,11.9074269600,12.0825361800,11.8101440600,11.9560684100,66685543,817850530.3200,2
2019-05-24,sz.000001,12.0144381500,12.1117210500,11.9755249900,12.0144381500,49552620,613106248.3700,2
2019-05-27,sz.000001,11.8782420900,12.0825361800,11.6058499700,12.0338947300,104842598,1275632724.4800,2
2019-05-28,sz.000001,11.9755249900,12.2090039500,11.9268835400,12.1506342100,88070312,1094063186.2400,2
2019-05-29,sz.000001,12.0241664400,12.2479171100,11.9268835400,12.0630796000,66641150,827828661.2300,2
2019-05-30,sz.000001,11.9852532800,12.0436230200,11.7809591900,11.8879703800,64628465,787801007.3900,2
2019-05-31,sz.000001,11.8296006400,12.0630796000,11.7809591900,11.8490572200,68679439,839375709.9900,2
2019-06-03,sz.000001,11.8879703800,11.9949815700,11.4988387800,11.5766651000,151271905,1816591876.7600,2
2019-06-04,sz.000001,11.5669368100,11.6155782600,11.2848164000,11.5280236500,97465534,1147709578.0800,2
2019-06-05,sz.000001,11.6447631300,11.8101440600,11.5961216800,11.6447631300,74889231,899331716.0500,2
2019-06-06,sz.000001,11.6447631300,11.7420460300,11.5669368100,11.5961216800,43366526,519425127.1800,2
2019-06-10,sz.000001,11.6836762900,12.1311776300,11.6544914200,12.0047098600,114466882,1404223620.4100,2
2019-06-11,sz.000001,12.0047098600,12.3743848800,11.9657967000,12.3062868500,125108751,1574105212.1800,2
2019-06-12,sz.000001,12.2868302700,12.3160151400,12.1019927600,12.2284605300,65731018,825178004.4200,2
2019-06-13,sz.000001,12.1992756600,12.3354717200,12.0922644700,12.2479171100,53000026,666277695.7600,2
2019-06-14,sz.000001,12.2479171100,12.3452000100,12.1117210500,12.1506342100,48319173,606815214.1500,2
2019-06-17,sz.000001,12.1409059200,12.4424829100,12.1409059200,12.3257434300,61981588,786223580.9800,2
2019-06-18,sz.000001,12.3257434300,12.5008526500,12.2479171100,12.4522112000,48355512,616237571.7100,2
2019-06-19,sz.000001,12.9288974100,13.0261803100,12.6565052900,12.7148750300,114322639,1504997837.9000,2
2019-06-20,sz.000001,12.8121579300,13.5709645500,12.7635164800,13.4250402000,152919147,2083209238.7300,2
2019-06-21,sz.000001,13.3861270400,13.4931382300,13.2110178200,13.2693875600,101112915,1384099587.0100,2
2019-06-24,sz.000001,13.3180290100,13.4542250700,13.2402026900,13.3180290100,65957285,904433349.2900,2
2019-06-25,sz.000001,13.3472138800,13.3472138800,12.7148750300,13.0650934700,146922707,1954855785.9300,2
2019-06-26,sz.000001,13.0454317900,13.2715395000,12.9667856300,13.1437394900,54650476,731207282.9000,2
2019-06-27,sz.000001,13.2715395000,13.6156164500,13.2223856500,13.4779856700,92507494,1270042461.2900,2
2019-06-28,sz.000001,13.4976472100,13.5566318300,13.3501856600,13.5468010600,49809369,682679970.2000,2
2019-07-01,sz.000001,13.7729087700,13.9400318600,13.6352779900,13.6942626100,96063600,1347792874.8000,2
2019-07-02,sz.000001,13.6451087600,13.9990164800,13.6254472200,13.9400318600,105274486,1481211353.1900,2
2019-07-03,sz.000001,13.9400318600,13.9695241700,13.6352779900,13.7729087700,76907849,1076744400.7900,2
2019-07-04,sz.000001,13.7729087700,14.0383395600,13.6451087600,13.7532472300,62129252,873624287.3200,2
2019-07-05,sz.000001,13.7139241500,13.7434164600,13.4583241300,13.6844318400,74919609,1037357175.7200,2
2019-07-08,sz.000001,13.5861241400,13.6451087600,13.2223856500,13.3600164300,77841390,1061095712.6100,2
2019-07-09,sz.000001,13.3993395100,13.4779856700,13.2125548800,13.3600164300,49429611,670391720.5700,2
2019-07-10,sz.000001,13.3796779700,13.4681549000,13.2617087300,13.3305241200,35822079,487071876.7500,2
2019-07-11,sz.000001,13.4484933600,13.5468010600,13.3010318100,13.3108625800,48418314,660588299.8900,2
2019-07-12,sz.000001,13.3698472000,13.9891857100,13.3501856600,13.8810472400,146536652,2055749881.6500,2
2019-07-15,sz.000001,13.7925703100,13.8810472400,13.6057856800,13.7630780000,84128276,1175798104.8700,2
2019-07-16,sz.000001,13.7335856900,13.7532472300,13.4779856700,13.5173087500,72278079,998151578.9500,2
2019-07-17,sz.000001,13.4681549000,13.5762933700,13.3796779700,13.4583241300,41002063,561944451.8400,2
2019-07-18,sz.000001,13.4190010500,13.5762933700,13.3305241200,13.4386625900,42282622,578067487.9700,2
2019-07-19,sz.000001,13.5074779800,13.8417241600,13.4484933600,13.7532472300,86639070,1207316526.5300,2
2019-07-22,sz.000001,13.7237549200,13.7827395400,13.5271395200,13.6156164500,58228330,807249426.0500,2
2019-07-23,sz.000001,13.6254472200,13.6352779900,13.4190010500,13.5271395200,50400423,692328447.6300,2
2019-07-24,sz.000001,13.6352779900,13.7729087700,13.5566318300,13.6451087600,57027622,793387782.2000,2
2019-07-25,sz.000001,13.6844318400,14.0285087900,13.6156164500,13.9596934000,108782641,1534889645.7700,2
2019-07-26,sz.000001,13.9400318600,14.0088472500,13.8417241600,13.9891857100,63530571,901074107.5100,2
2019-07-29,sz.000001,14.0088472500,14.2054626500,13.9400318600,14.0481703300,71557619,1023261763.0800,2
2019-07-30,sz.000001,14.0678318700,14.3037703500,14.0481703300,14.1268164900,79663432,1148582412.5600,2
2019-07-31,sz.000001,14.0580011000,14.0776626400,13.8417241600,13.8908780100,63472348,899227865.9500,2
2019-08-01,sz.000001,13.8220626200,13.9498626300,13.7040933800,13.8613857000,52798128,742308285.2000,2
2019-08-02,sz.000001,13.5369702900,13.6451087600,13.4288318200,13.5074779800,96992646,1333400773.7900,2
2019-08-05,sz.000001,13.3698472000,13.4091702800,13.0454317900,13.1240779500,89308242,1201885399.1100,2
2019-08-06,sz.000001,12.8783087000,13.2322164200,12.8094933100,13.1437394900,88249913,1166971469.0400,2
2019-08-07,sz.000001,13.2617087300,13.4091702800,13.1437394900,13.3108625800,79303899,1070736943.8800,2
2019-08-08,sz.000001,13.6647703000,14.2546165000,13.6156164500,14.1366472600,233071504,3313302100.1800,2
2019-08-09,sz.000001,14.3037703500,14.5986934500,14.1858011100,14.2742780400,206057513,3021884306.1700,2
2019-08-12,sz.000001,14.3627549700,14.8641242400,14.3529242000,14.8641242400,273342544,4084497902.6400,2
2019-08-13,sz.000001,14.7461550000,14.8248011600,14.4905549800,14.6380165300,129373644,1925835288.3000,2
2019-08-14,sz.000001,14.8837857800,14.9624319400,14.5495396000,14.7166626900,136054654,2038261151.5400,2
2019-08-15,sz.000001,14.3922472800,14.7068319200,14.3529242000,14.6871703800,89737626,1333117725.9600,2
2019-08-16,sz.000001,14.8346319300,14.8837857800,14.5298780600,14.6478473000,98690293,1474900257.6000,2
2019-08-19,sz.000001,14.6576780700,14.6871703800,14.2742780400,14.6675088400,229295613,3368207935.0700,2
2019-08-20,sz.000001,14.6675088400,14.9427704000,14.5200472900,14.7363242300,192104150,2872304200.9100,2
2019-08-21,sz.000001,14.6183549900,14.6380165300,14.1366472600,14.2054626500,199013195,2902251100.5700,2
2019-08-22,sz.000001,14.1563088000,14.2054626500,13.9596934000,14.0678318700,135307158,1935208499.0500,2
2019-08-23,sz.000001,14.1268164900,14.4905549800,14.1071549500,14.4020780500,163686768,2388239081.2800,2
2019-08-26,sz.000001,14.1759703400,14.2546165000,13.9105395500,14.0088472500,141512254,2018498039.7200,2
2019-08-27,sz.000001,14.1169857200,14.2349549600,13.9990164800,14.0678318700,135671337,1948127123.0200,2
2019-08-28,sz.000001,14.0186780200,14.0383395600,13.8122318500,14.0285087900,82965768,1176329095.6700,2
2019-08-29,sz.000001,13.9793549400,13.9990164800,13.8417241600,13.8908780100,60903434,861177482.3900,2
2019-08-30,sz.000001,14.0481703300,14.1464780300,13.8613857000,13.9203703200,79850057,1136119659.7600,2
2019-09-02,sz.000001,13.9105395500,14.2546165000,13.8712164700,14.2054626500,136020130,1955673136.9000,2
2019-09-03,sz.000001,14.2349549600,14.2644472700,14.0088472500,14.0580011000,85865365,1230606485.0300,2
2019-09-04,sz.000001,14.0776626400,14.2546165000,14.0678318700,14.1956318800,97396487,1404037295.8000,2
2019-09-05,sz.000001,14.3136011200,14.5986934500,14.3037703500,14.3332626600,176805143,2599478258.9100,2
2019-09-06,sz.000001,14.4610626700,14.5593703700,14.3725857400,14.5593703700,98643280,1451264912.6500,2
2019-09-09,sz.000001,14.7264934600,14.7461550000,14.3529242000,14.4414011300,129983914,1918042303.9100,2
2019-09-10,sz.000001,14.3529242000,14.3922472800,14.1661395700,14.3037703500,79687064,1155180739.2900,2
2019-09-11,sz.000001,14.3529242000,14.4610626700,14.2152934200,14.3136011200,81861421,1192674258.6000,2
2019-09-12,sz.000001,14.4119088200,14.5298780600,14.2841088100,14.4315703600,115068764,1682911849.7800,2
2019-09-16,sz.000001,14.4512319000,14.4708934400,14.1563088000,14.2054626500,92989414,1349401481.2200,2
2019-09-17,sz.000001,14.1169857200,14.2054626500,13.9400318600,13.9990164800,88265575,1261416554.2900,2
2019-09-18,sz.000001,13.9990164800,14.2349549600,13.9990164800,14.1661395700,82043633,1179079988.0200,2
2019-09-19,sz.000001,14.2349549600,14.6380165300,14.2349549600,14.5888626800,188402083,2777383508.4800,2
2019-09-20,sz.000001,14.6970011500,15.1393858000,14.6773396100,15.0804011800,264428514,4020646521.9500,2
2019-09-23,sz.000001,15.0804011800,15.2082011900,14.9231088600,15.1197242600,140328200,2148740448.8300,2
2019-09-24,sz.000001,15.2082011900,15.2770165800,14.9231088600,14.9231088600,112910324,1726238272.9500,2
2019-09-25,sz.000001,14.9427704000,15.5817704500,14.9329396300,15.4834627500,193889272,3024598930.5700,2
2019-09-26,sz.000001,15.5916012200,15.7685550800,15.3949858200,15.4441396700,168659258,2673096951.2300,2
2019-09-27,sz.000001,15.5817704500,15.7292320000,15.4343089000,15.6309243000,100770627,1598567052.2000,2
2019-09-30,sz.000001,15.4834627500,15.6210935300,15.3065088900,15.3261704300,104636317,1645828526.9000,2
2019-10-08,sz.000001,15.3360012000,15.9553397100,15.3360012000,15.9258474000,138667636,2225024598.5900,2
2019-10-09,sz.000001,15.8275397000,16.2404320400,15.7488935400,15.9750012500,131669341,2145061763.1500,2
2019-10-10,sz.000001,15.9946627900,15.9946627900,15.7194012300,15.9651704800,87974662,1418751875.7800,2
2019-10-11,sz.000001,15.9258474000,16.6631551500,15.9258474000,16.5255243700,140542282,2335030599.2500,2
2019-10-14,sz.000001,16.6828166900,17.3021552000,16.6336628400,16.9285859400,155763745,2688929547.2600,2
2019-10-15,sz.000001,16.9580782500,17.0563859500,16.5353551400,16.8892628600,88195542,1503633369.4900,2
2019-10-16,sz.000001,16.9679090200,17.1448628800,16.3485705100,16.5058628300,126767121,2146150627.2600,2
2019-10-17,sz.000001,16.6140013000,16.7123090000,16.2699243500,16.4173859000,112618222,1887045621.0200,2
2019-10-18,sz.000001,16.5156936000,16.7516320800,16.1519551100,16.2306012700,119679914,1999012671.7300,2
2019-10-21,sz.000001,16.1519551100,16.6828166900,16.1519551100,16.6041705300,94595225,1589276085.9800,2
2019-10-22,sz.000001,16.6238320700,16.6434936100,15.7587243100,16.1421243400,188353143,3072547165.9700,2
2019-10-23,sz.000001,16.0438166400,16.3878935900,15.9553397100,16.1716166500,96753459,1590781971.7800,2
2019-10-24,sz.000001,16.2207705000,16.7123090000,16.1617858800,16.5845089900,110921477,1861032918.4800,2
2019-10-25,sz.000001,16.4960320600,16.6729859200,16.2994166600,16.5943397600,69143576,1161100080.0000,2
2019-10-28,sz.000001,16.6926474600,16.7516320800,16.2011089600,16.3780628200,107013113,1780873358.2600,2
2019-10-29,sz.000001,16.4075551300,16.6434936100,16.2797551200,16.6238320700,78886473,1322036352.4200,2
2019-10-30,sz.000001,16.5156936000,16.6729859200,16.1421243400,16.1519551100,85431717,1420644944.8700,2
2019-10-31,sz.000001,16.1421243400,16.1912781900,15.9651704800,15.9848320200,86256930,1407006434.7900,2
2019-11-01,sz.000001,16.0733089500,16.7123090000,16.0044935600,16.5746782200,125465544,2096068960.5900,2
2019-11-04,sz.000001,16.6926474600,16.9580782500,16.4862012900,16.6336628400,88982425,1507910818.5500,2
2019-11-05,sz.000001,16.5156936000,17.1448628800,16.5058628300,16.8597705500,117248589,2010924199.9400,2
2019-11-06,sz.000001,16.7712936200,16.9679090200,16.5943397600,16.6729859200,86332536,1470233502.7300,2
2019-11-07,sz.000001,16.6434936100,16.7811243900,16.4665397500,16.6041705300,71189699,1200671649.4200,2
2019-11-08,sz.000001,16.6926474600,16.7319705400,16.3584012800,16.3682320500,84913924,1421088326.1500,2
2019-11-11,sz.000001,16.2207705000,16.2502628100,15.9258474000,16.0044935600,95351563,1556517253.1800,2
2019-11-12,sz.000001,16.0143243300,16.0929704900,15.8865243200,16.0536474100,51626640,840769286.5400,2
2019-11-13,sz.000001,16.0143243300,16.1814474200,15.7882166200,16.0536474100,65512065,1067975601.1600,2
2019-11-14,sz.000001,16.1519551100,16.2011089600,15.9750012500,16.0438166400,46889955,767006342.1500,2
2019-11-15,sz.000001,16.1126320300,16.2699243500,15.9651704800,16.0634781800,56922798,933539572.4500,2
2019-11-18,sz.000001,16.0733089500,16.2699243500,15.9553397100,16.1716166500,55791841,915983935.5500,2
2019-11-19,sz.000001,16.1716166500,16.2011089600,16.0339858700,16.1322935700,56212040,920998203.3400,2
2019-11-20,sz.000001,16.0241551000,16.0241551000,15.5031242900,15.5817704500,172438353,2747598383.4000,2
2019-11-21,sz.000001,15.4834627500,15.6014319900,15.3654935100,15.5916012200,77256324,1218516399.4800,2
2019-11-22,sz.000001,15.6210935300,15.6505858400,15.2868473500,15.3261704300,77347354,1216064537.8300,2
2019-11-25,sz.000001,15.3753242800,15.5719396800,15.2770165800,15.5326166000,78325794,1233388886.1600,2
2019-11-26,sz.000001,15.6210935300,15.6210935300,15.2278627300,15.3556627400,81529753,1271594662.9900,2
2019-11-27,sz.000001,15.3753242800,15.3753242800,15.1295550300,15.2082011900,47616998,736584294.0700,2
2019-11-28,sz.000001,15.2082011900,15.2770165800,15.1787088800,15.2278627300,37801651,585252046.5900,2
2019-11-29,sz.000001,15.2770165800,15.2868473500,14.9231088600,15.0312473300,65386691,1001451096.2600,2
2019-12-02,sz.000001,15.0902319500,15.1688781100,14.9722627100,15.1000627200,55387738,849784129.4100,2
2019-12-03,sz.000001,15.0410781000,15.1983704200,14.9526011700,15.1885396500,45541805,700293548.8500,2
2019-12-04,sz.000001,15.0804011800,15.1492165700,14.9526011700,15.0509088700,52454527,802110334.2500,2
2019-12-05,sz.000001,15.0902319500,15.2180319600,15.0410781000,15.1688781100,55708446,857682575.8100,2
2019-12-06,sz.000001,15.2082011900,15.4539704400,15.1983704200,15.3360012000,71261524,1109423061.4900,2
2019-12-09,sz.000001,15.3556627400,15.3556627400,15.0902319500,15.1492165700,60599289,935135952.7400,2
2019-12-10,sz.000001,15.1000627200,15.1197242600,14.9919242500,15.0705704100,55638388,851377532.7200,2
2019-12-11,sz.000001,15.1197242600,15.4146473600,15.0410781000,15.3949858200,87150519,1351786530.5900,2
2019-12-12,sz.000001,15.3949858200,15.4048165900,15.2671858100,15.3360012000,47899882,747519511.1000,2
2019-12-13,sz.000001,15.5817704500,15.8472012400,15.5031242900,15.8472012400,105310381,1680707282.0600,2
2019-12-16,sz.000001,15.8472012400,15.8668627800,15.6014319900,15.8570320100,78795234,1262802471.7400,2
2019-12-17,sz.000001,15.7292320000,16.3485705100,15.7095704600,16.2207705000,120310490,1969891323.5900,2
2019-12-18,sz.000001,16.1519551100,16.3780628200,16.1322935700,16.1814474200,79709133,1317608543.2400,2
2019-12-19,sz.000001,16.2699243500,16.4567089800,16.1617858800,16.2699243500,67553676,1119925969.1100,2
2019-12-20,sz.000001,16.2699243500,16.3977243600,16.1617858800,16.3092474300,64447838,1067869779.7800,2
2019-12-23,sz.000001,16.3977243600,16.3977243600,15.8963550900,15.9651704800,71579272,1173372080.8400,2
2019-12-24,sz.000001,15.9553397100,16.2207705000,15.9553397100,16.1224628000,45912842,752351618.1900,2
2019-12-25,sz.000001,16.1716166500,16.2797551200,15.9651704800,16.0241551000,41491798,679664596.6700,2
2019-12-26,sz.000001,16.0634781800,16.2011089600,16.0438166400,16.1912781900,37203386,610381757.7500,2
2019-12-27,sz.000001,16.2502628100,16.6434936100,16.1519551100,16.3485705100,104257472,1741473179.3000,2
2019-12-30,sz.000001,16.1814474200,16.3485705100,15.8275397000,16.2895858900,97697031,1603152786.5900,2
2019-12-31,sz.000001,16.2895858900,16.3485705100,16.0339858700,16.1716166500,70444225,1154704348.9200,2
2020-01-02,sz.000001,16.3682320500,16.6631551500,16.2699243500,16.5845089900,153023187,2571196482.1400,2
2020-01-03,sz.000001,16.6533243800,17.0170628700,16.6336628400,16.8892628600,111619481,1914495474.6300,2
2020-01-06,sz.000001,16.7221397700,17.0465551800,16.6238320700,16.7811243900,86208350,1477930193.1900,2
2020-01-07,sz.000001,16.8401090100,16.9875705600,16.6631551500,16.8597705500,72860756,1247047135.2600,2
2020-01-08,sz.000001,16.7123090000,16.7614628500,16.3485705100,16.3780628200,84782412,1423608811.1800,2
2020-01-09,sz.000001,16.5255243700,16.6434936100,16.2502628100,16.5058628300,103163665,1725326806.2500,2
2020-01-10,sz.000001,16.5058628300,16.5255243700,16.2404320400,16.4075551300,58554845,975154818.7800,2
2020-01-13,sz.000001,16.4665397500,16.7418013100,16.3289089700,16.7024782300,87213336,1468271683.7200,2
2020-01-14,sz.000001,16.7024782300,16.9777397900,16.4763705200,16.4763705200,130449366,2217608852.6900,2
2020-01-15,sz.000001,16.5058628300,16.5746782200,16.1716166500,16.2404320400,85943912,1424889228.0700,2
2020-01-16,sz.000001,16.2404320400,16.2895858900,15.9258474000,16.0536474100,102810467,1678888507.8300,2
2020-01-17,sz.000001,16.1028012600,16.2699243500,16.0733089500,16.1126320300,60543669,995909007.3500,2
2020-01-20,sz.000001,16.1519551100,16.3289089700,16.0733089500,16.1716166500,74607475,1226464649.5500,2
2020-01-21,sz.000001,16.0634781800,16.0634781800,15.6604166100,15.7292320000,89660310,1442171431.5500,2
2020-01-22,sz.000001,15.6505858400,15.8865243200,15.4441396700,15.8177089300,71946491,1150933398.9800,2
2020-01-23,sz.000001,15.6505858400,15.6505858400,15.1295550300,15.2770165800,110059207,1723394336.6600,2
2020-02-03,sz.000001,13.7532472300,14.4512319000,13.7532472300,13.7532472300,225919483,3201454164.9200,2
2020-02-04,sz.000001,13.8122318500,14.4119088200,13.7827395400,14.3529242000,170617207,2442932842.7100,2
2020-02-05,sz.000001,14.3430934300,14.6380165300,14.0776626400,14.3824165100,149138021,2177632043.6200,2
2020-02-06,sz.000001,14.5593703700,14.6183549900,14.2644472700,14.5200472900,118581572,1740107625.4200,2
2020-02-07,sz.000001,14.3529242000,14.4414011300,14.1661395700,14.3725857400,92485296,1345053255.6700,2
2020-02-10,sz.000001,14.2644472700,14.2841088100,14.0580011000,14.2546165000,133949524,1931983482.1000,2
2020-02-11,sz.000001,14.3529242000,14.6871703800,14.3136011200,14.5397088300,140750744,2077194138.9200,2
2020-02-12,sz.000001,14.5397088300,14.5692011400,14.3529242000,14.5200472900,107050321,1573229042.5500,2
2020-02-13,sz.000001,14.4610626700,14.6281857600,14.3627549700,14.4020780500,101320528,1491327713.7800,2
2020-02-14,sz.000001,14.5003857500,14.8837857800,14.4512319000,14.7756473100,151243473,2253906452.4800,2
2020-02-17,sz.000001,14.7854780800,15.1098934900,14.6773396100,15.1098934900,154369601,2337993586.1200,2
2020-02-18,sz.000001,15.0705704100,15.0705704100,14.7559857700,14.9427704000,97361235,1478274222.5800,2
2020-02-19,sz.000001,14.8444627000,15.1098934900,14.8248011600,14.9820934800,87410693,1333730218.9700,2
2020-02-20,sz.000001,15.0115857900,15.3556627400,14.8444627000,15.3261704300,123544434,1897923029.0400,2
2020-02-21,sz.000001,15.2278627300,15.4539704400,15.1885396500,15.3163396600,99507102,1546692930.1600,2
2020-02-24,sz.000001,15.1983704200,15.1983704200,14.8936165500,14.9722627100,119179450,1820183854.5200,2
2020-02-25,sz.000001,14.7461550000,14.8739550100,14.5298780600,14.7854780800,114457502,1710369786.0300,2
2020-02-26,sz.000001,14.5200472900,15.0115857900,14.4512319000,14.7363242300,117659915,1769612245.3700,2
2020-02-27,sz.000001,14.7068319200,14.8936165500,14.6380165300,14.8542934700,97527090,1464605739.4600,2
2020-02-28,sz.000001,14.5986934500,14.7854780800,14.2152934200,14.2546165000,130064445,1906892413.3100,2
2020-03-02,sz.000001,14.3037703500,14.6970011500,14.2152934200,14.5397088300,111658066,1647432269.7100,2
2020-03-03,sz.000001,14.7068319200,14.7363242300,14.3824165100,14.4708934400,115358432,1705816271.8900,2
2020-03-04,sz.000001,14.4315703600,14.5298780600,14.2644472700,14.4414011300,86259523,1261123063.8300,2
2020-03-05,sz.000001,14.5495396000,15.3753242800,14.4807242100,15.1295550300,268660240,4089493523.0300,2
2020-03-06,sz.000001,14.9231088600,15.0115857900,14.7658165400,14.7756473100,122853103,1858691259.3200,2
2020-03-09,sz.000001,14.4610626700,14.4807242100,14.1759703400,14.2054626500,166579354,2420392130.7300,2
2020-03-10,sz.000001,14.1366472600,14.5986934500,14.1366472600,14.5102165200,116786497,1709084565.3200,2
2020-03-11,sz.000001,14.5200472900,14.6281857600,14.3725857400,14.4414011300,81438164,1201250682.1600,2
2020-03-12,sz.000001,14.4020780500,14.5888626800,14.2841088100,14.4315703600,98649711,1447436641.9200,2
2020-03-13,sz.000001,13.6647703000,14.3332626600,13.6647703000,14.2742780400,116976580,1669009835.4800,2
2020-03-16,sz.000001,14.2054626500,14.2152934200,13.5173087500,13.5173087500,140620218,1975824191.2100,2
2020-03-17,sz.000001,13.5173087500,13.7335856900,12.9078010100,13.1830625700,117784906,1582506075.0200,2
2020-03-18,sz.000001,13.1830625700,13.3206933500,12.4359240500,12.4949086700,138478437,1816836893.6300,2
2020-03-19,sz.000001,12.4654163600,12.5244009800,11.7084470700,12.0230317100,189145713,2313863663.4800,2
2020-03-20,sz.000001,12.1901548000,12.4654163600,12.0525240200,12.3081240400,157835296,1967487818.4500,2
2020-03-23,sz.000001,11.7969240000,12.1410009500,11.7281086100,11.9443855500,107111364,1300469494.4300,2
2020-03-24,sz.000001,12.1901548000,12.4654163600,12.0623547900,12.3966009700,118020026,1472909399.7200,2
2020-03-25,sz.000001,12.6620317600,12.8488163900,12.4850779000,12.6522009900,113695774,1467534956.1600,2
2020-03-26,sz.000001,12.5637240600,13.1142471800,12.5047394400,12.8389856200,107519243,1408651057.3400,2
2020-03-27,sz.000001,13.0257702500,13.1535702600,12.8586471600,12.9274625500,65301888,861618663.0500,2
2020-03-30,sz.000001,12.6325394500,12.8193240800,12.5440625200,12.7210163800,66173879,852956240.2500,2
2020-03-31,sz.000001,12.8291548500,12.8684779300,12.5637240600,12.5833856000,51337030,662915471.3800,2
2020-04-01,sz.000001,12.6423702200,12.9078010100,12.6030471400,12.6718625300,52083604,676070117.7500,2
